uri	deptid	photo	type	name	title
http://vivo.ufl.edu/individual/n25995	30090000;30090100		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://www.w3.org/2002/07/owl#Thing;http://xmlns.com/foaf/0.1/Person;http://xmlns.com/foaf/0.1/Agent;http://vivoweb.org/ontology/core#FacultyMember	Klenck, Claudia	
http://vivo.ufl.edu/individual/n26033	16120900;16127000;16120108;16121500;16128000;16120100;16128025;16120104;16128020;16120106;16120000;16123200;16121700;16128005;16120102;16122800;16129003;16129002;16129001;16129000;16129006;16129005;16129004;16120910;16120700;16128030;16121100;16128010;16120500;16128015;16121300;16120300;16129050;16129051		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Horvath, James Charles	Master Lecturer
http://vivo.ufl.edu/individual/n26035	16960300;16940500;16010500;16520300;16560100;16520100;16700000;16520000;16960100;16960000;16010300;16960500;16000000;16019000;16960400;16010100;16010000;16010900;16010700;16527000;16011900;16969000		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Rex, Kathryn A	Senior Associate In
http://vivo.ufl.edu/individual/n260408018			http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://www.w3.org/2002/07/owl#Thing;http://xmlns.com/foaf/0.1/Person;http://xmlns.com/foaf/0.1/Agent;http://vivoweb.org/ontology/core#FacultyMember	Sun,Yali	
http://vivo.ufl.edu/individual/n26045	34100300;34100200;34100103;34100102;34100101;34100100;34100000;34100400	Paul Burtner.jpg	http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Burtner, Paul	Associate Professor
http://vivo.ufl.edu/individual/n26046			http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://www.w3.org/2002/07/owl#Thing;http://xmlns.com/foaf/0.1/Person;http://xmlns.com/foaf/0.1/Agent;http://vivoweb.org/ontology/core#FacultyMember	Kiggins,Miranda M	
http://vivo.ufl.edu/individual/n26048	19140100;19140000;19140300;19149000	helal.jpg	http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Helal, Abdelsalam Ali	Professor
http://vivo.ufl.edu/individual/n260587615			http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://www.w3.org/2002/07/owl#Thing;http://xmlns.com/foaf/0.1/Person;http://xmlns.com/foaf/0.1/Agent;http://vivoweb.org/ontology/core#FacultyMember	Sturm,Glenn W	
http://vivo.ufl.edu/individual/n26059	16120900;16127000;16120108;16121500;16128000;16120100;16120102;16128005;16128020;16120106;16120000;16128025;16121700;16120104;16122800;16129003;16129002;16129001;16129000;16129006;16129005;16129004;16120910;16120700;16128030;16121100;16123200;16128010;16120500;16128015;16121300;16120300;16129050;16129051	aponick.jpg	http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Aponick, Aaron	Assistant Professor
http://vivo.ufl.edu/individual/n26065	29690000;27011300;27010300;27000000;27011700;27010900;27010714;27010715;27011400;27010200;27011500;27010100;27011600;27070504;27010000;27050000;27011000;27011800;27050100;27010800;27011100;27010600;27011200;27010500	Guzick.jpg	http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Guzick, David S	Senior Vice President & Professor
http://vivo.ufl.edu/individual/n26068	16309001		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Kellermann, Deborah S	Lecturer
http://vivo.ufl.edu/individual/n26074	29050300	bubb.jpg	http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivo.ufl.edu/ontology/vivo-ufl/CourtesyFaculty;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Bubb, Michael Raymond	Associate Professor
http://vivo.ufl.edu/individual/n26088	15040200;15040000;15040100	Grist.jpg	http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivo.ufl.edu/ontology/vivo-ufl/CourtesyFaculty;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing	Grist, Robert R	
http://vivo.ufl.edu/individual/n26093	23030200;23030000;23030100		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Wells, Houston A	Lecturer;Ops Professionl
http://vivo.ufl.edu/individual/n26103	60351057		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Donahoe, Michael C	Ced and Extension Agt 4
http://vivo.ufl.edu/individual/n26104	29150100;29150000;29150300		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Verma, Amrisha	Assistant Scientist
http://vivo.ufl.edu/individual/n26109		Richard Sams.jpg	http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://www.w3.org/2002/07/owl#Thing;http://xmlns.com/foaf/0.1/Person;http://xmlns.com/foaf/0.1/Agent;http://vivoweb.org/ontology/core#FacultyMember	Sams,Richard Alvin	
http://vivo.ufl.edu/individual/n26120	02030100;02030000		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://www.w3.org/2002/07/owl#Thing;http://xmlns.com/foaf/0.1/Person;http://xmlns.com/foaf/0.1/Agent;http://vivoweb.org/ontology/core#FacultyMember	Stepp, Daniel R	
http://vivo.ufl.edu/individual/n26128	16060200;16067000;16069050;16069000;16060000;16062000;16060100	ata_spotlight.jpg	http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Sarajedini, Ata	Associate Professor
http://vivo.ufl.edu/individual/n26131			http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://www.w3.org/2002/07/owl#Thing;http://xmlns.com/foaf/0.1/Person;http://xmlns.com/foaf/0.1/Agent;http://vivoweb.org/ontology/core#FacultyMember	Holdo,Ricardo Martin	
http://vivo.ufl.edu/individual/n2614	29091100	Zori.JPG	http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivo.ufl.edu/ontology/vivo-ufl/CourtesyFaculty;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Zori, Roberto T	Associate Pro and Chief
http://vivo.ufl.edu/individual/n26143	19330000;19330100		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Sharma, Parvesh	Research Assistant Scientist
http://vivo.ufl.edu/individual/n26148	13040000;13040100;13040200;13040300		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Bukovec, Yanci	Associate Professor
http://vivo.ufl.edu/individual/n261511466	32080200;32010100;32080300;32010000;32050000;32010300;32061400;32010200;32060400;32040000;32060500;32060501;32061100;32080400;32080500;32010500;32061300;32060000;32061200;32070100;32070000;32080000;32080100;32000000		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Allen, Richard Lee	
http://vivo.ufl.edu/individual/n26159	16340000;16340100;16347000;16342000		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Auxter, Thomas P	Associate Professor
http://vivo.ufl.edu/individual/n26165	28041500;28040200;28042100;28042400;28040102;28040101;28040100;28041900;28041700;28040000;28042300;28042000;28040300;28042200	Barrie_002.JPG	http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivo.ufl.edu/ontology/vivo-ufl/CourtesyFaculty;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Barrie, Kathleen Pioch	Clinical Professor
http://vivo.ufl.edu/individual/n26191	30050000;30050100		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Bass, Theodore Adam	Professor and Programs Director
http://vivo.ufl.edu/individual/n2619385	95013200		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://www.w3.org/2002/07/owl#Thing;http://xmlns.com/foaf/0.1/Person;http://xmlns.com/foaf/0.1/Agent;http://vivoweb.org/ontology/core#FacultyMember	Cheney, Elizabeth Jane	
http://vivo.ufl.edu/individual/n26207	29160800;29160408;29160406;29160407;29160404;29160405;29160402;29160403;29160400;29160401;29160700;29160604;29160605;29160900;29160600;29160601;29160602;29160603;29160102;29160101;29160100;29160000;29160300;29160200;29160201;29160202;29160203;29160204;29160205;29160206		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Dewar, Marvin Alexander	Senior Associate Dean and CEO, UFP
http://vivo.ufl.edu/individual/n26213	31030200;31030100;31030101;31030000	Yoon_Saunjoo 9142007.jpg	http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Yoon, Saun-Joo	Associate Professor
http://vivo.ufl.edu/individual/n26228	29091201;29091200		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Budania, Jyoti	Clinical Assistant Professor
http://vivo.ufl.edu/individual/n26229	16400100;16407000;16409000;16400900;16400300;16402000;16409050;16400700;16401100;16400000;16409002	Shepperd.JPG	http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Shepperd, James A	Professor
http://vivo.ufl.edu/individual/n26241	16340000;16340100;16347000;16342000		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Biro, John I	Professor
http://vivo.ufl.edu/individual/n262456365	33140000;36020000		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://www.w3.org/2002/07/owl#Thing;http://xmlns.com/foaf/0.1/Person;http://xmlns.com/foaf/0.1/Agent;http://vivoweb.org/ontology/core#FacultyMember	Mullins,Jocelyn Clare	
http://vivo.ufl.edu/individual/n262487138	18050000;18050100		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Cohen, Karen Beth	Adj. Assistant Professor
http://vivo.ufl.edu/individual/n262507	29040200;29040100;29040000		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Cole, Devon	Resident
http://vivo.ufl.edu/individual/n262517848		MarkDunbar.JPG	http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://www.w3.org/2002/07/owl#Thing;http://xmlns.com/foaf/0.1/Person;http://xmlns.com/foaf/0.1/Agent;http://vivoweb.org/ontology/core#FacultyMember	Dunbar,Mark David	
http://vivo.ufl.edu/individual/n26255	30050000;30050100		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Zenni, Martin M,Ii	Associate Professor
http://vivo.ufl.edu/individual/n26271	13040000;13040100;13040200;13040300		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Marshall, Kevin A	Professor and Director Center Arts and Public Policy
http://vivo.ufl.edu/individual/n26274	16329000;16329050;16327000;16320000;16320100	Doug1.jpg	http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Cenzer, Douglas A	PROFESSOR and CHAIR
http://vivo.ufl.edu/individual/n26297	24010300;24010050;24060300;24060206;24030000;24060204;24060205;24060202;24060200;24060201;24030100;24070200;24070300;24070000;24010400;24070100;24070101;24010500;24060207;24060100;24060000;24010600;24020110;24020111;24010000;24010700;24050100;24020106;24020000;24010650;24010200;24000000;24030200;24020103;24020300;24070401;24070400;24020200;24050000;24020101;24020100;24010100;24020105;24020104;24020107;24050101;24020109;24020108	Berta Truyol.jpg	http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivo.ufl.edu/ontology/vivo-ufl/CourtesyFaculty;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Hernandez-Truyol, Berta	Professor
http://vivo.ufl.edu/individual/n26301	55170400;55170100;55171200;55170000;55171300;55170800	_main_image_Linda_150x124.jpg	http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;BX2D6a5ca38cX3A13cdfbdea15X3A536b;http://vivoweb.org/ontology/core#Librarian;http://vivoweb.org/ontology/core#FacultyMember;BX2D4c09a69cX3A135e24d827aX3A2c5a;http://xmlns.com/foaf/0.1/Agent;BX2D6a5ca38cX3A13cdfd9d660X3A3117;http://www.w3.org/2002/07/owl#Thing;http://xmlns.com/foaf/0.1/Person;BX2D6a5ca38cX3A13cdf898ee1X3AX2D4b27	Butson, Linda Claire	
http://vivo.ufl.edu/individual/n26302	60900000;60960000;60913000;60962000;60963000;60961000;60910000;60914000;60965000;60912000;60911000;60964000	_main_image_stansley.jpg	http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Stansly, Philip Anzolut	Professor
http://vivo.ufl.edu/individual/n26308			http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://www.w3.org/2002/07/owl#Thing;http://xmlns.com/foaf/0.1/Person;http://xmlns.com/foaf/0.1/Agent;http://vivoweb.org/ontology/core#FacultyMember	Lee,Hyungoo	
http://vivo.ufl.edu/individual/n263088544			http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://www.w3.org/2002/07/owl#Thing;http://xmlns.com/foaf/0.1/Person;http://xmlns.com/foaf/0.1/Agent;http://vivoweb.org/ontology/core#FacultyMember	Test,CBA	
http://vivo.ufl.edu/individual/n26313	30140000;30140100		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Awad, Ziad Tarik	Assistant Professor
http://vivo.ufl.edu/individual/n263180842	29040200;29040100;29040000		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://vivoweb.org/ontology/core#Postdoc;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivoweb.org/ontology/core#NonFacultyAcademic	Agrawal,Megha	
http://vivo.ufl.edu/individual/n26327	18180901;18180900;18180903;18180902;18180905;18180904;18180907;18180906;18180909;18180908;18180200;18180100;18180000;18181000;18180914;18180915;18180912;18180913;18180910;18180911;18181100;18180600;18181200;18180700;18180500;18180400;18180300		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Bice, James Rodney	Instructor
http://vivo.ufl.edu/individual/n2633	13040000;13040100;13040200;13040300		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Herring, David J	
http://vivo.ufl.edu/individual/n26340	57140100;57140000		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivo.ufl.edu/ontology/vivo-ufl/CourtesyFaculty;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Deere, Carmen Diana	Distinguished Professor
http://vivo.ufl.edu/individual/n26347	29120500;35030200;29120800;29120100;29121000;29120400;29120000;29120700;29120300;29120600;29120200;29120900	holbert.jpg	http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Holbert, Richard C,Ii	Psychiatry Faculty
http://vivo.ufl.edu/individual/n2636946			http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://www.w3.org/2002/07/owl#Thing;http://xmlns.com/foaf/0.1/Person;http://xmlns.com/foaf/0.1/Agent;http://vivoweb.org/ontology/core#FacultyMember	ALLAM,AYMAN BIALY	
http://vivo.ufl.edu/individual/n26370	29050903;29050902;29050900	Faruqi.JPG	http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Faruqi, Ibrahim	Clinical Assistant Professor
http://vivo.ufl.edu/individual/n26373	29091201;29091200		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Black, Erik W	Assistant Professor
http://vivo.ufl.edu/individual/n263841813	29050604;29050600;29050601;29050602;29050603		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://vivoweb.org/ontology/core#Postdoc;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity;http://vivoweb.org/ontology/core#NonFacultyAcademic	Marquez, Stefanie B	
http://vivo.ufl.edu/individual/n26391	23040200;23040300;23040000;23040400;23010200;23040100	tripp_small.jpg	http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Tripp, Bernell E	Associate Professor
http://vivo.ufl.edu/individual/n26402			http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://www.w3.org/2002/07/owl#Thing;http://xmlns.com/foaf/0.1/Person;http://xmlns.com/foaf/0.1/Agent;http://vivoweb.org/ontology/core#FacultyMember	Harris,Rebecca Lynn	
http://vivo.ufl.edu/individual/n26407	34170302;34170300;34170301		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Weinstein, Geraldine	
http://vivo.ufl.edu/individual/n26429	60354036		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Brown, Stephen Henry	Extension Agent IV, Horticulture Production
http://vivo.ufl.edu/individual/n26430			http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://www.w3.org/2002/07/owl#Thing;http://xmlns.com/foaf/0.1/Person;http://xmlns.com/foaf/0.1/Agent;http://vivoweb.org/ontology/core#FacultyMember	Cirillo, Pietro	
http://vivo.ufl.edu/individual/n26442	29040200;29040100;29040000	wendling-2.jpg	http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Wendling, Adam L	Associate Professor
http://vivo.ufl.edu/individual/n26444	34110000;34110100;34110102;34110103;34130102;34110101	peleggi.jpg	http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Pileggi, Roberta	Assoc Prof, Chair, Dir of Grad Endo
http://vivo.ufl.edu/individual/n2644712	19030100;19030000;19039000	shahin_vivo4.jpg	http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://vivoweb.org/ontology/core#Postdoc;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivoweb.org/ontology/core#NonFacultyAcademic	Navardi,Shahin	
http://vivo.ufl.edu/individual/n2645			http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://www.w3.org/2002/07/owl#Thing;http://xmlns.com/foaf/0.1/Person;http://xmlns.com/foaf/0.1/Agent;http://vivoweb.org/ontology/core#FacultyMember	Yamada,Hidetaka	
